Artist,minRank,Sdanceability_random,Dtfirstbestrank,Hpaudiosample,Hpch,Hpcover,Hpentry,Hpvideo,Hptitle,Svalence,Hpsong_Id
Mike Candys,13,0.7450,24.04.2011,http://streamd.hitparade.ch/audio/0770000/0778212.mp3,ch,http://streamd.hitparade.ch/cdimages/mike_candys-together_again_s.jpg,24.04.2011,http://youtu.be/khQWovievzo,Together Again,0.64,0778212
Mika,11,0.5440,27.09.2009,http://streamd.hitparade.ch/audio/0600000/0601039.mp3,,http://streamd.hitparade.ch/cdimages/mika-we_are_golden_s.jpg,06.09.2009,http://youtu.be/hEhutIEUq8k,We Are Golden,0.42,0601039
Mika,13,0.4650,01.09.2013,http://streamd.hitparade.ch/audio/1060000/1065359.mp3,,http://streamd.hitparade.ch/cdimages/mika-underwater_s.jpg,07.07.2013,http://youtu.be/3b8btcCmL0c,Underwater,0.26,1065359
Mika,10,0.5610,10.02.2008,http://streamd.hitparade.ch/audio/0280000/0287385.mp3,,http://streamd.hitparade.ch/cdimages/mika-happy_ending_s.jpg,30.12.2007,http://youtu.be/vzoYgasvKdo,Happy Ending,0.31,0287385
Mika,16,0.8000,18.09.2011,http://streamd.hitparade.ch/audio/0860000/0861992.mp3,,http://streamd.hitparade.ch/cdimages/mika-elle_me_dit_s.jpg,07.08.2011,http://youtu.be/NiHWwKC8WjU,Elle me dit,0.46,0861992
Miguel Angel Muñoz,17,0.8590,10.09.2006,http://streamd.hitparade.ch/audio/0160000/0168507.mp3,,http://streamd.hitparade.ch/cdimages/miguel_angel_munoz-diras_que_estoy_loco_s.jpg,13.08.2006,,Dirás que estoy loco,0.97,0168507
Mighty Dub Kats,9,0.8710,14.04.1996,http://streamd.hitparade.ch/audio/0000000/0003170.mp3,,http://streamd.hitparade.ch/cdimages/mighty_dub_kats-magic_carpet_ride_s.jpg,03.03.1996,,Magic Carpet Ride,0.43,0003170
Midnight Oil,11,0.6690,18.03.1990,http://streamd.hitparade.ch/audio/0000000/0002084.mp3,,http://streamd.hitparade.ch/cdimages/midnight_oil-blue_sky_mine_s.jpg,04.03.1990,http://youtu.be/Ofrqm6-LCqs,Blue Sky Mine,0.81,0002084
Midge Ure,16,0.5290,24.11.1985,http://streamd.hitparade.ch/audio/0000000/0001345.mp3,,http://streamd.hitparade.ch/cdimages/midge_ure-if_i_was_s.jpg,10.11.1985,,If I Was,0.67,0001345
Midge Ure,17,0.5270,18.01.1998,http://streamd.hitparade.ch/audio/0000000/0003584.mp3,,http://streamd.hitparade.ch/cdimages/midge_ure-breathe_s.jpg,04.01.1998,,Breathe,0.63,0003584
Mickey 3D,10,0.7090,18.05.2003,http://streamd.hitparade.ch/audio/0000000/0005558.mp3,,http://streamd.hitparade.ch/cdimages/mickey_3d-respire_s.jpg,13.04.2003,http://youtu.be/IEexx5BR5eY,Respire,0.38,0005558
Mick Jagger,8,0.8090,28.02.1993,http://streamd.hitparade.ch/audio/0000000/0002575.mp3,,http://streamd.hitparade.ch/cdimages/mick_jagger-sweet_thing_s.jpg,14.02.1993,http://youtu.be/nXZUr3v6gNo,Sweet Thing,0.87,0002575
Mick Jagger,17,0.7410,24.03.1985,http://streamd.hitparade.ch/audio/0000000/0001229.mp3,,http://streamd.hitparade.ch/cdimages/mick_jagger-just_another_night_s.jpg,03.03.1985,http://youtu.be/hev2qx1y2IU,Just Another Night,0.89,0001229
Michel Villa,13,-0.3460,06.08.1977,http://streamd.hitparade.ch/audio/0000000/0000460.mp3,,http://streamd.hitparade.ch/cdimages/michel_villa-der_tifel_isch_gschtorbe_s.jpg,23.07.1977,,Der Tifel isch gschtorbe,-0.32,0000460
Michael Jackson with Akon,9,0.5360,26.12.2010,http://streamd.hitparade.ch/audio/0480000/0484763.mp3,,http://streamd.hitparade.ch/cdimages/michael_jackson_with_akon-hold_my_hand_s.jpg,19.12.2010,,Hold My Hand,0.38,0484763
Michael Jackson & Justin Timberlake,15,0.7150,11.05.2014,http://streamd.hitparade.ch/audio/1280000/1283849.mp3,,http://streamd.hitparade.ch/cdimages/michael_jackson_justin_timberlake-love_never_felt_so_good_s.jpg,11.05.2014,http://youtu.be/oG08ukJPtR8,Love Never Felt So Good,0.77,1283849
Michael Jackson,14,0.8620,16.08.1992,http://streamd.hitparade.ch/audio/0000000/0002486.mp3,,http://streamd.hitparade.ch/cdimages/michael_jackson-who_is_it_s.jpg,02.08.1992,http://youtu.be/T5kyCKPafGA,Who Is It,0.51,0002486
Michael Jackson,8,0.6080,20.12.1987,http://streamd.hitparade.ch/audio/0000000/0001713.mp3,,http://streamd.hitparade.ch/cdimages/michael_jackson-the_way_you_make_me_feel_s.jpg,13.12.1987,,The Way You Make Me Feel,0.50,0001713
Michael Jackson,12,0.7490,20.08.1989,http://streamd.hitparade.ch/audio/0000000/0001991.mp3,,http://streamd.hitparade.ch/cdimages/michael_jackson-liberian_girl_s.jpg,23.07.1989,http://youtu.be/f3V-7DEAgdc,Liberian Girl,0.45,0001991
Michael Jackson,10,0.8480,02.04.1989,http://streamd.hitparade.ch/audio/0000000/0001930.mp3,,http://streamd.hitparade.ch/cdimages/michael_jackson-leave_me_alone_s.jpg,19.03.1989,http://youtu.be/crbFmpezO4A,Leave Me Alone,0.60,0001930
Michael Jackson,16,0.8280,24.08.1997,http://streamd.hitparade.ch/audio/0000000/0003493.mp3,,http://streamd.hitparade.ch/cdimages/michael_jackson-history__ghosts_s.jpg,03.08.1997,,History / Ghosts,0.79,0003493
Michael Jackson,7,0.5020,18.04.1993,http://streamd.hitparade.ch/audio/0000000/0002593.mp3,,http://streamd.hitparade.ch/cdimages/michael_jackson-give_in_to_me_s.jpg,21.03.1993,http://youtu.be/LJ7qXHjxj_0,Give In To Me,0.33,0002593
Michael Holm,7,0.5060,17.10.1975,http://streamd.hitparade.ch/audio/0000000/0000366.mp3,,http://streamd.hitparade.ch/cdimages/michael_holm-wart_auf_mich_(du_wenn_ich_dich_verlier)_s.jpg,03.10.1975,,"Wart' auf mich (Du, wenn ich dich verlier')",0.24,0000366
Michael Holm,8,-0.2580,22.10.1977,http://streamd.hitparade.ch/audio/0000000/0000470.mp3,,http://streamd.hitparade.ch/cdimages/michael_holm-musst_du_jetzt_grade_gehen_lucille_s.jpg,08.10.1977,,Mußt du jetzt grade gehen Lucille,-0.21,0000470
Mic Donet,18,0.6760,19.02.2012,http://streamd.hitparade.ch/audio/0970000/0973854.mp3,,http://streamd.hitparade.ch/cdimages/mic_donet-losing_you_s.jpg,19.02.2012,http://youtu.be/pCnzklT9H_o,Losing You,0.38,0973854
Miami Sound Machine,16,0.7820,15.09.1985,http://streamd.hitparade.ch/audio/0000000/0001312.mp3,,http://streamd.hitparade.ch/cdimages/miami_sound_machine-conga_s.jpg,01.09.1985,http://youtu.be/54ItEmCnP80,Conga!,0.86,0001312
Miami Sound Machine,9,0.5740,27.07.1986,http://streamd.hitparade.ch/audio/0000000/0001458.mp3,,http://streamd.hitparade.ch/cdimages/miami_sound_machine-bad_boy_s.jpg,06.07.1986,,Bad Boy,0.95,0001458
Mia Aegerter,19,0.6530,01.06.2003,http://streamd.hitparade.ch/audio/0000000/0005559.mp3,ch,http://streamd.hitparade.ch/cdimages/mia_aegerter-u_dont_know_how_to_love_me_s.jpg,13.04.2003,,U Don't Know How To Love Me,0.65,0005559
Metallica,12,0.2980,28.09.2008,http://streamd.hitparade.ch/audio/0510000/0510422.mp3,,,28.09.2008,,The Unforgiven III,0.98,0510422
Metallica,20,0.5340,06.08.2000,http://streamd.hitparade.ch/audio/0000000/0004339.mp3,,http://streamd.hitparade.ch/cdimages/metallica-i_disappear_s.jpg,02.07.2000,,I Disappear,0.44,0004339
Metallica,11,0.5790,29.09.1991,http://streamd.hitparade.ch/audio/0000000/0002304.mp3,,http://streamd.hitparade.ch/cdimages/metallica-enter_sandman_s.jpg,01.09.1991,,Enter Sandman,0.64,0002304
Meredith Brooks,10,0.6170,24.08.1997,http://streamd.hitparade.ch/audio/0000000/0003501.mp3,,http://streamd.hitparade.ch/cdimages/meredith_brooks-bitch_s.jpg,17.08.1997,,Bitch,0.64,0003501
Members Of Mayday,7,0.6700,06.07.1997,http://streamd.hitparade.ch/audio/0000000/0003467.mp3,,http://streamd.hitparade.ch/cdimages/members_of_mayday-sonic_empire_s.jpg,15.06.1997,http://youtu.be/40hReAGpj04,Sonic Empire,0.51,0003467
Meltem Acikgöz,17,0.5970,11.05.2014,http://streamd.hitparade.ch/audio/1280000/1284348.mp3,,http://streamd.hitparade.ch/cdimages/meltem_acikgoez-explosion_in_my_heart_s.jpg,11.05.2014,,Explosion In My Heart,0.35,1284348
Mellowbag & Freundeskreis feat. Mr. Gentleman,6,0.6810,24.05.1998,http://streamd.hitparade.ch/audio/0000000/0003658.mp3,,http://streamd.hitparade.ch/cdimages/mellowbag_freundeskreis_feat_mr_gentleman-tabula_rasa_s.jpg,26.04.1998,http://youtu.be/iIKKvG0_KdM,Tabula Rasa,0.84,0003658
Melanie C,14,0.5030,15.04.2007,http://streamd.hitparade.ch/audio/0280000/0286226.mp3,,http://streamd.hitparade.ch/cdimages/melanie_c-the_moment_you_believe_s.jpg,01.04.2007,http://youtu.be/519yuRHApfY,The Moment You Believe,0.13,0286226
Mel Brooks,15,-0.3320,13.05.1984,http://streamd.hitparade.ch/audio/0000000/0001092.mp3,,http://streamd.hitparade.ch/cdimages/mel_brooks-to_be_or_not_to_be_(the_hitler_rap)_s.jpg,15.04.1984,,To Be Or Not To Be (The Hitler Rap),-0.25,0001092
Mel & Kim,9,0.5950,24.04.1988,http://streamd.hitparade.ch/audio/0000000/0001764.mp3,,http://streamd.hitparade.ch/cdimages/mel_kim-thats_the_way_it_is_s.jpg,27.03.1988,http://youtu.be/LIj4e4BdpGc,That's The Way It Is,0.89,0001764
Mel & Kim,16,0.6970,16.08.1987,http://streamd.hitparade.ch/audio/0000000/0001655.mp3,,http://streamd.hitparade.ch/cdimages/mel_kim-flm_s.jpg,09.08.1987,,F.L.M.,0.90,0001655
Mehrzad Marashi / Mark Medlock,16,0.7560,06.06.2010,http://streamd.hitparade.ch/audio/0700000/0705875.mp3,,http://streamd.hitparade.ch/cdimages/mehrzad_marashi__mark_medlock-sweat_(a_la_la_la_la_long)_s.jpg,06.06.2010,http://youtu.be/ot83JhVyhCw,Sweat (A La La La La Long),0.87,0705875
Meghan Trainor,18,0.7750,29.03.2015,http://streamd.hitparade.ch/audio/1340000/1346155.mp3,,http://streamd.hitparade.ch/cdimages/meghan_trainor-lips_are_movin_s.jpg,18.01.2015,http://youtu.be/qDc_5zpBj7s,Lips Are Movin,0.95,1346155
Medina,15,0.6890,29.07.2012,http://streamd.hitparade.ch/audio/1010000/1010193.mp3,,http://streamd.hitparade.ch/cdimages/medina-forever_s.jpg,10.06.2012,http://youtu.be/Ev6aJlqT5g8,Forever,0.47,1010193
Me & My,14,0.6550,10.12.1995,http://streamd.hitparade.ch/audio/0070000/0077366.mp3,,http://streamd.hitparade.ch/cdimages/me_my-dub-i-dub_s.jpg,10.12.1995,,Dub-I-Dub,0.96,0077366
MC Solaar,13,0.8610,22.09.2002,http://streamd.hitparade.ch/audio/0000000/0005287.mp3,,http://streamd.hitparade.ch/cdimages/mc_solaar-inchallah_s.jpg,08.09.2002,,Inch'Allah,0.90,0005287
MC Hammer,10,0.8380,20.01.1991,http://streamd.hitparade.ch/audio/0000000/0002196.mp3,,http://streamd.hitparade.ch/cdimages/mc_hammer-pray_s.jpg,25.11.1990,,Pray,0.97,0002196
MC Hammer,12,0.7750,28.10.1990,http://streamd.hitparade.ch/audio/0000000/0002179.mp3,,http://streamd.hitparade.ch/cdimages/mc_hammer-have_you_seen_her_s.jpg,21.10.1990,,Have You Seen Her,0.85,0002179
Maxx,12,0.7630,12.06.1994,http://streamd.hitparade.ch/audio/0000000/0002792.mp3,,http://streamd.hitparade.ch/cdimages/maxx-no_more_(i_cant_stand_it)_s.jpg,15.05.1994,http://youtu.be/P0z8E-LBTcc,No More (I Can't Stand It),0.63,0002792
Maxx,8,0.8520,06.03.1994,http://streamd.hitparade.ch/audio/0000000/0002712.mp3,,http://streamd.hitparade.ch/cdimages/maxx-get-a-way_s.jpg,19.12.1993,http://youtu.be/7uhWJATdXMA,Get-A-Way,0.62,0002712
Maxi Priest,10,0.7620,21.10.1990,http://streamd.hitparade.ch/audio/0000000/0002167.mp3,,http://streamd.hitparade.ch/cdimages/maxi_priest-close_to_you_s.jpg,23.09.1990,,Close To You,0.82,0002167
Max Werner,10,0.6500,11.10.1981,http://streamd.hitparade.ch/audio/0000000/0000775.mp3,,http://streamd.hitparade.ch/cdimages/max_werner-rain_in_may_s.jpg,04.10.1981,http://youtu.be/23JHEdIaE0g,Rain In May,0.75,0000775
Max Giesinger,16,0.6460,12.02.2017,http://streamd.hitparade.ch/audio/1540000/1542701.mp3,,http://streamd.hitparade.ch/cdimages/max_giesinger-wenn_sie_tanzt_s.jpg,11.12.2016,http://youtu.be/5PST7Ld4wWU,Wenn sie tanzt,0.35,1542701
Max B. Grant,16,0.5880,13.07.2003,http://streamd.hitparade.ch/audio/0000000/0005682.mp3,ch,http://streamd.hitparade.ch/cdimages/max_b_grant-let_the_sun_shine_(street_parade_2003)_s.jpg,13.07.2003,,Let The Sun Shine (Street Parade 2003),0.42,0005682
Mauro Pilato & Max Monti,6,0.6550,18.12.1994,http://streamd.hitparade.ch/audio/0000000/0002908.mp3,,http://streamd.hitparade.ch/cdimages/mauro_pilato_max_monti-gam_gam_s.jpg,04.12.1994,,Gam Gam,0.22,0002908
Matthias Reim,8,0.6590,28.10.1990,http://streamd.hitparade.ch/audio/0000000/0002171.mp3,,http://streamd.hitparade.ch/cdimages/matthias_reim-ich_hab_getraeumt_von_dir_s.jpg,07.10.1990,,Ich hab' geträumt von dir,0.70,0002171
Matterhorn Project,8,0.6130,06.10.1985,http://streamd.hitparade.ch/audio/0000000/0001308.mp3,ch,http://streamd.hitparade.ch/cdimages/matterhorn_project-yo-lollo-diuh_s.jpg,25.08.1985,,Yo-Lollo-Diuh,0.67,0001308
Mattafix,13,0.6120,17.02.2008,http://streamd.hitparade.ch/audio/0360000/0367274.mp3,,http://streamd.hitparade.ch/cdimages/mattafix-living_darfur_s.jpg,04.11.2007,http://youtu.be/rZgvjTnFW4o,Living Darfur,0.38,0367274
Matt Pokora,19,-0.2930,23.01.2005,http://streamd.hitparade.ch/audio/0000000/0006389.mp3,,http://streamd.hitparade.ch/cdimages/matt_pokora-showbiz_(the_battle)_s.jpg,12.12.2004,http://youtu.be/OIcsxJhZM9M,Showbiz (The Battle),-0.32,0006389
Matt Bianco,10,0.5260,01.12.1985,http://streamd.hitparade.ch/audio/0000000/0001336.mp3,,http://streamd.hitparade.ch/cdimages/matt_bianco-yeh_yeh_s.jpg,27.10.1985,,Yeh Yeh,0.91,0001336
Matt Bianco,14,-0.2330,06.04.1986,http://streamd.hitparade.ch/audio/0280000/0281171.mp3,,http://streamd.hitparade.ch/cdimages/matt_bianco-just_cant_stand_it_s.jpg,23.03.1986,,Just Can't Stand It,-0.31,0281171
Matt Bianco,14,0.5180,20.05.1984,http://streamd.hitparade.ch/audio/0000000/0001097.mp3,,http://streamd.hitparade.ch/cdimages/matt_bianco-get_out_of_your_lazy_bed_s.jpg,29.04.1984,,Get Out Of Your Lazy Bed,0.87,0001097
Matchbox,9,0.6550,04.05.1980,http://streamd.hitparade.ch/audio/0000000/0000644.mp3,,http://streamd.hitparade.ch/cdimages/matchbox-rockabilly_rebel_s.jpg,20.04.1980,http://youtu.be/rNyeCfvgn6c,Rockabilly Rebel,0.92,0000644
Mastrovito,6,0.6780,07.03.1982,http://streamd.hitparade.ch/audio/0000000/0000814.mp3,,http://streamd.hitparade.ch/cdimages/mastrovito-figlio_del_sud_s.jpg,21.02.1982,,Figlio del sud,0.86,0000814
Masterboy,16,0.6260,01.09.1996,http://streamd.hitparade.ch/audio/0000000/0003272.mp3,,http://streamd.hitparade.ch/cdimages/masterboy-mister_feeling_s.jpg,11.08.1996,,Mister Feeling,0.74,0003272
Masterboy,20,0.7780,25.02.1996,http://streamd.hitparade.ch/audio/0000000/0003160.mp3,,http://streamd.hitparade.ch/cdimages/masterboy-land_of_dreaming_s.jpg,18.02.1996,http://youtu.be/wGaiPwqOXrE,Land Of Dreaming,0.61,0003160
Masterboy,20,0.5340,15.01.1995,http://streamd.hitparade.ch/audio/0000000/0002919.mp3,,http://streamd.hitparade.ch/cdimages/masterboy-is_this_the_love_s.jpg,18.12.1994,,Is This The Love,0.83,0002919
Masterboy,17,0.5920,24.04.1994,http://streamd.hitparade.ch/audio/0000000/0002764.mp3,,http://streamd.hitparade.ch/cdimages/masterboy-i_got_to_give_it_up_s.jpg,20.03.1994,,I Got To Give It Up,0.92,0002764
Masterboy,19,0.6490,23.07.1995,http://streamd.hitparade.ch/audio/0000000/0003040.mp3,,http://streamd.hitparade.ch/cdimages/masterboy-generation_of_love_s.jpg,02.07.1995,,Generation Of Love,0.83,0003040
Masterboy,16,0.6160,18.09.1994,http://streamd.hitparade.ch/audio/0000000/0002841.mp3,,http://streamd.hitparade.ch/cdimages/masterboy-feel_the_heat_of_the_night_s.jpg,31.07.1994,,Feel The Heat Of The Night,0.91,0002841
Massive Attack,9,0.5950,09.06.1991,http://streamd.hitparade.ch/audio/0000000/0002268.mp3,,http://streamd.hitparade.ch/cdimages/massive_attack-unfinished_sympathy_s.jpg,26.05.1991,http://youtu.be/ZWmrfgj0MZI,Unfinished Sympathy,0.71,0002268
Massive Attack,15,0.7070,11.08.1991,http://streamd.hitparade.ch/audio/0000000/0002295.mp3,,http://streamd.hitparade.ch/cdimages/massive_attack-safe_from_harm_s.jpg,11.08.1991,http://youtu.be/PKtTmZnVhhI,Safe From Harm,0.91,0002295
Massiel,8,0.3370,07.05.1968,http://streamd.hitparade.ch/audio/0000000/0000032.mp3,,http://streamd.hitparade.ch/cdimages/massiel-la_la_la_s.jpg,30.04.1968,http://youtu.be/J4g5QYJOFzQ,La la la,0.55,0000032
Mash,9,0.4420,16.12.2007,http://streamd.hitparade.ch/audio/0000000/0006532.mp3,ch,http://streamd.hitparade.ch/cdimages/mash-ewigi_liaebi_s.jpg,31.12.2006,,Ewigi Liäbi,0.32,0006532
Mary Mary,14,0.7900,13.08.2000,http://streamd.hitparade.ch/audio/0000000/0004291.mp3,,http://streamd.hitparade.ch/cdimages/mary_mary-shackles_(praise_you)_s.jpg,28.05.2000,http://youtu.be/V7eZD3TKn_M,Shackles (Praise You),0.82,0004291
Mary J Blige,17,0.6560,02.06.2002,http://streamd.hitparade.ch/audio/0000000/0005130.mp3,,http://streamd.hitparade.ch/cdimages/mary_j_blige-no_more_drama_s.jpg,21.04.2002,http://youtu.be/em328ua_Lo8,No More Drama,0.65,0005130
Marusha,18,0.5120,17.07.1994,http://streamd.hitparade.ch/audio/0000000/0002817.mp3,,http://streamd.hitparade.ch/cdimages/marusha-it_takes_me_away_s.jpg,26.06.1994,,It Takes Me Away,0.60,0002817
Marusha,20,0.6440,23.07.1995,http://streamd.hitparade.ch/audio/0000000/0003045.mp3,,http://streamd.hitparade.ch/cdimages/marusha-deep_s.jpg,09.07.1995,,Deep,0.42,0003045
Martinelli,18,-0.3270,10.08.1986,http://streamd.hitparade.ch/audio/0000000/0001472.mp3,,http://streamd.hitparade.ch/cdimages/martinelli-revolution_s.jpg,27.07.1986,,Revolution,-0.27,0001472
Martinelli,6,0.7430,13.10.1985,http://streamd.hitparade.ch/audio/0000000/0001316.mp3,,http://streamd.hitparade.ch/cdimages/martinelli-cenerentola_(cinderella)_s.jpg,15.09.1985,,Cenerentola (Cinderella),0.67,0001316
Martin Solveig & Dragonette,10,0.7850,08.05.2011,http://streamd.hitparade.ch/audio/0720000/0727954.mp3,,http://streamd.hitparade.ch/cdimages/martin_solveig_dragonette-hello_s.jpg,24.10.2010,http://youtu.be/tVEwuyDRWk8,Hello,0.92,0727954
Martin Kesici,11,0.5000,14.09.2003,http://streamd.hitparade.ch/audio/0000000/0005759.mp3,,http://streamd.hitparade.ch/cdimages/martin_kesici-angel_of_berlin_s.jpg,07.09.2003,,Angel Of Berlin,0.43,0005759
Martin Jensen,17,0.7440,02.04.2017,http://streamd.hitparade.ch/audio/1610000/1610222.mp3,,http://streamd.hitparade.ch/cdimages/martin_jensen-solo_dance_s.jpg,08.01.2017,http://youtu.be/ginBV6aeVlc,Solo Dance,0.36,1610222
Martin Garrix & Dua Lipa,10,0.5840,05.02.2017,http://streamd.hitparade.ch/audio/1620000/1628797.mp3,,http://streamd.hitparade.ch/cdimages/martin_garrix_dua_lipa-scared_to_be_lonely_s.jpg,05.02.2017,http://youtu.be/e2vBLd5Egnk,Scared To Be Lonely,0.20,1628797
Martin Garrix & Bebe Rexha,10,0.3770,06.11.2016,http://streamd.hitparade.ch/audio/1570000/1574547.mp3,,http://streamd.hitparade.ch/cdimages/martin_garrix_bebe_rexha-in_the_name_of_love_s.jpg,07.08.2016,http://youtu.be/RnBT9uUYb1w,In The Name Of Love,0.36,1574547
Marteria / Yasha / Miss Platnum,11,0.5430,09.12.2012,http://streamd.hitparade.ch/audio/1060000/1060330.mp3,,http://streamd.hitparade.ch/cdimages/marteria__yasha__miss_platnum-lila_wolken_s.jpg,30.09.2012,http://youtu.be/CrYYg_atdtk,Lila Wolken,0.16,1060330
Marshmello feat. Khalid,20,-0.3180,12.11.2017,http://streamd.hitparade.ch/audio/1680000/1684792.mp3,,http://streamd.hitparade.ch/cdimages/marshmello_feat_khalid-silence_s.jpg,20.08.2017,http://youtu.be/Tx1sqYc3qas,Silence,-0.32,1684792
Marquess,15,0.6380,10.08.2008,http://streamd.hitparade.ch/audio/0470000/0474771.mp3,,http://streamd.hitparade.ch/cdimages/marquess-la_vida_es_limonada_s.jpg,06.07.2008,,La vida es limonada,0.91,0474771
Marquess,16,0.7360,29.10.2006,http://streamd.hitparade.ch/audio/0220000/0225860.mp3,,http://streamd.hitparade.ch/cdimages/marquess-el_temperamento_s.jpg,01.10.2006,,El temperamento,0.94,0225860
Maroon 5 feat. SZA,9,0.7950,12.11.2017,http://streamd.hitparade.ch/audio/1690000/1690195.mp3,,http://streamd.hitparade.ch/cdimages/maroon_5_feat_sza-what_lovers_do_s.jpg,10.09.2017,http://youtu.be/5Wiio4KoGe8,What Lovers Do,0.39,1690195
Maroon 5 feat. Kendrick Lamar,14,0.7750,29.01.2017,http://streamd.hitparade.ch/audio/1600000/1600191.mp3,,http://streamd.hitparade.ch/cdimages/maroon_5_feat_kendrick_lamar-dont_wanna_know_s.jpg,23.10.2016,http://youtu.be/ANS9sSJA9Yc,Don't Wanna Know,0.49,1600191
Maroon 5,12,0.6320,23.09.2007,http://streamd.hitparade.ch/audio/0320000/0320534.mp3,,http://streamd.hitparade.ch/cdimages/maroon_5-wake_up_call_s.jpg,02.09.2007,http://youtu.be/dkQ0OJ5Byls,Wake Up Call,0.97,0320534
Maroon 5,10,0.7480,29.03.2015,http://streamd.hitparade.ch/audio/1310000/1315734.mp3,,http://streamd.hitparade.ch/cdimages/maroon_5-sugar_s.jpg,25.01.2015,http://youtu.be/09R8_2nJtjg,Sugar,0.88,1315734
Maroon 5,18,0.5240,17.10.2004,http://streamd.hitparade.ch/audio/0000000/0006285.mp3,,http://streamd.hitparade.ch/cdimages/maroon_5-she_will_be_loved_s.jpg,03.10.2004,http://youtu.be/nIjVuRTm-dc,She Will Be Loved,0.54,0006285
Maroon 5,11,0.7170,11.11.2012,http://streamd.hitparade.ch/audio/1030000/1037683.mp3,,http://streamd.hitparade.ch/cdimages/maroon_5-one_more_night_s.jpg,16.09.2012,http://youtu.be/fwK7ggA3-bU,One More Night,0.65,1037683
Maroon 5,14,0.8030,24.06.2007,http://streamd.hitparade.ch/audio/0300000/0301470.mp3,,http://streamd.hitparade.ch/cdimages/maroon_5-makes_me_wonder_s.jpg,06.05.2007,http://youtu.be/sAebYQgy4n4,Makes Me Wonder,0.87,0301470
Maroon 5,18,0.2790,07.12.2014,http://streamd.hitparade.ch/audio/1310000/1315732.mp3,,http://streamd.hitparade.ch/cdimages/maroon_5-animals_s.jpg,31.08.2014,http://youtu.be/qpgTC9MDx1o,Animals,0.33,1315732
Marlon Roudette,11,0.7770,26.02.2012,http://streamd.hitparade.ch/audio/0890000/0897907.mp3,,http://streamd.hitparade.ch/cdimages/marlon_roudette-anti-hero_(brave_new_world)_s.jpg,12.02.2012,http://youtu.be/cjpoqFm1yrU,Anti-Hero (Brave New World),0.29,0897907
Marky Mark And The Funky Bunch,18,0.6540,26.01.1992,http://streamd.hitparade.ch/audio/0000000/0002371.mp3,,http://streamd.hitparade.ch/cdimages/marky_mark_and_the_funky_bunch-wildside_s.jpg,19.01.1992,,Wildside,0.86,0002371
Mark Snow,11,0.2730,23.06.1996,http://streamd.hitparade.ch/audio/0000000/0003230.mp3,,http://streamd.hitparade.ch/cdimages/mark_snow-the_x-files_s.jpg,02.06.1996,,The X-Files,0.61,0003230
Mark Ronson feat. Daniel Merriweather,11,0.6190,01.07.2007,http://streamd.hitparade.ch/audio/0300000/0305725.mp3,,http://streamd.hitparade.ch/cdimages/mark_ronson_feat_daniel_merriweather-stop_me_s.jpg,17.06.2007,,Stop Me,0.24,0305725
Mark Morrison,7,0.7160,07.07.1996,http://streamd.hitparade.ch/audio/0000000/0003238.mp3,,http://streamd.hitparade.ch/cdimages/mark_morrison-return_of_the_mack_s.jpg,16.06.1996,http://youtu.be/uB1D9wWxd2w,Return Of The Mack,0.63,0003238
Mark Medlock,14,0.5880,18.05.2008,http://streamd.hitparade.ch/audio/0440000/0448909.mp3,,http://streamd.hitparade.ch/cdimages/mark_medlock-summer_love_s.jpg,18.05.2008,http://youtu.be/NkBCdeu4vgw,Summer Love,0.87,0448909
Mark Medlock,17,0.7430,31.05.2009,http://streamd.hitparade.ch/audio/0560000/0568003.mp3,,http://streamd.hitparade.ch/cdimages/mark_medlock-mamacita_s.jpg,10.05.2009,http://youtu.be/P0yXdBdAb0A,Mamacita,0.82,0568003
Mark Forster feat. Sido,6,-0.2880,03.08.2014,http://streamd.hitparade.ch/audio/1280000/1282018.mp3,,http://streamd.hitparade.ch/cdimages/mark_forster_feat_sido-au_revoir_s.jpg,18.05.2014,http://youtu.be/B8ny3VjwhP4,Au revoir,-0.33,1282018
Mark Forster,16,0.6240,19.06.2016,http://streamd.hitparade.ch/audio/1530000/1535722.mp3,,http://streamd.hitparade.ch/cdimages/mark_forster-wir_sind_gross_s.jpg,01.05.2016,http://youtu.be/DvhnZ8FWE0M,Wir sind gross,0.43,1535722
Mark Forster,9,0.6590,31.12.2017,http://streamd.hitparade.ch/audio/1690000/1696575.mp3,,http://streamd.hitparade.ch/cdimages/mark_forster-kogong_s.jpg,19.11.2017,http://youtu.be/7h7ntYLLrfQ,Kogong,0.48,1696575
Mark Forster,7,0.7730,08.01.2017,http://streamd.hitparade.ch/audio/1550000/1559702.mp3,,http://streamd.hitparade.ch/cdimages/mark_forster-choere_s.jpg,04.12.2016,http://youtu.be/R_oeir5Xd6k,Chöre,0.71,1559702
Mark 'Oh,8,0.5440,20.11.1994,http://streamd.hitparade.ch/audio/0000000/0002865.mp3,,http://streamd.hitparade.ch/cdimages/mark_oh-love_song_s.jpg,25.09.1994,,Love Song,0.38,0002865
Mark 'Oh,15,0.5370,08.09.1996,http://streamd.hitparade.ch/audio/0000000/0003288.mp3,,http://streamd.hitparade.ch/cdimages/mark_oh-fade_to_grey_s.jpg,01.09.1996,,Fade To Grey,0.62,0003288
