Artist,minRank,Sdanceability_random,Dtfirstbestrank,Hpaudiosample,Hpch,Hpcover,Hpentry,Hpvideo,Hptitle,Svalence,Hpsong_Id
Safri Duo,1,0.6300,20.05.2001,http://streamd.hitparade.ch/audio/0000000/0004612.mp3,,http://streamd.hitparade.ch/cdimages/safri_duo-played-a-live_(the_bongo_song)_s.jpg,25.02.2001,http://youtu.be/IksRDCMYnn8,Played-A-Live (The Bongo Song),0.20,0004612
Sabrina Setlur,3,0.6340,18.05.1997,http://streamd.hitparade.ch/audio/0000000/0003417.mp3,,http://streamd.hitparade.ch/cdimages/sabrina_setlur-du_liebst_mich_nicht_s.jpg,30.03.1997,http://youtu.be/ONxXr25OHzM,Du liebst mich nicht,0.54,0003417
Sabrina,1,0.8280,13.09.1987,http://streamd.hitparade.ch/audio/0000000/0001662.mp3,,http://streamd.hitparade.ch/cdimages/sabrina-boys_s.jpg,30.08.1987,http://youtu.be/kIRe1MxLb6U,Boys,0.96,0001662
S-Express,1,0.6920,05.06.1988,http://streamd.hitparade.ch/audio/0000000/0001781.mp3,,http://streamd.hitparade.ch/cdimages/s-express-theme_from_s-express_s.jpg,15.05.1988,http://youtu.be/IpeRShWMdYM,Theme From S-Express,0.57,0001781
S Club 7,1,0.8280,26.08.2001,http://streamd.hitparade.ch/audio/0000000/0004802.mp3,,http://streamd.hitparade.ch/cdimages/s_club_7-dont_stop_movin_s.jpg,29.07.2001,http://youtu.be/vm262cXxRrU,Don't Stop Movin',0.90,0004802
S Club 7,2,0.6750,05.03.2000,http://streamd.hitparade.ch/audio/0000000/0004161.mp3,,http://streamd.hitparade.ch/cdimages/s_club_7-bring_it_all_back_s.jpg,20.02.2000,http://youtu.be/GLQ0biK-ZgA,Bring It All Back,0.83,0004161
RZA feat. Xavier Naidoo,3,-0.2310,29.06.2003,http://streamd.hitparade.ch/audio/0000000/0005621.mp3,,http://streamd.hitparade.ch/cdimages/rza_feat_xavier_naidoo-ich_kenne_nichts_(das_so_schoen_ist_wie_du)_s.jpg,01.06.2003,http://youtu.be/RPN88D_HjMU,Ich kenne nichts (das so schön ist wie du),-0.38,0005621
Ryan Paris,3,0.8810,18.09.1983,http://streamd.hitparade.ch/audio/0000000/0000987.mp3,,http://streamd.hitparade.ch/cdimages/ryan_paris-dolce_vita_s.jpg,28.08.1983,,Dolce Vita,0.96,0000987
Run-D.M.C. vs. Jason Nevins,1,0.8070,18.01.1998,http://streamd.hitparade.ch/audio/0000000/0003579.mp3,,http://streamd.hitparade.ch/cdimages/run-dmc_vs_jason_nevins-its_like_that_s.jpg,14.12.1997,http://youtu.be/TLGWQfK-6DY,It's Like That,0.93,0003579
Rumpelstilz,2,0.7790,17.09.1976,http://streamd.hitparade.ch/audio/0000000/0000408.mp3,ch,http://streamd.hitparade.ch/cdimages/rumpelstilz-kiosk_s.jpg,03.09.1976,,Kiosk,0.89,0000408
Rozalla,3,0.5880,05.01.1992,http://streamd.hitparade.ch/audio/0000000/0002349.mp3,,http://streamd.hitparade.ch/cdimages/rozalla-everybodys_free_(to_feel_good)_s.jpg,15.12.1991,,Everybody's Free (To Feel Good),0.18,0002349
Roy Black & Anita,5,0.6690,30.11.1971,http://streamd.hitparade.ch/audio/0000000/0000212.mp3,,http://streamd.hitparade.ch/cdimages/roy_black_anita-schoen_ist_es_auf_der_welt_zu_sein_s.jpg,26.10.1971,http://youtu.be/vGV8Hhhg9hQ,Schön ist es auf der Welt zu sein,0.84,0000212
Roy Black,3,0.4030,10.02.1970,http://streamd.hitparade.ch/audio/0000000/0000126.mp3,,http://streamd.hitparade.ch/cdimages/roy_black-dein_schoenstes_geschenk_s.jpg,03.02.1970,,Dein schönstes Geschenk,0.67,0000126
Roxy Music,4,0.5100,12.04.1981,http://streamd.hitparade.ch/audio/0000000/0000718.mp3,,http://streamd.hitparade.ch/cdimages/roxy_music-jealous_guy_s.jpg,22.03.1981,http://youtu.be/hRzGzRqNj58,Jealous Guy,0.40,0000718
Roxette,1,0.6340,28.05.1989,http://streamd.hitparade.ch/audio/0000000/0001941.mp3,,http://streamd.hitparade.ch/cdimages/roxette-the_look_s.jpg,09.04.1989,http://youtu.be/LlVI7ZNiFlI,The Look,0.54,0001941
Roxette,1,0.6510,07.04.1991,http://streamd.hitparade.ch/audio/0000000/0002234.mp3,,http://streamd.hitparade.ch/cdimages/roxette-joyride_s.jpg,10.03.1991,http://youtu.be/xCorJG9mubk,Joyride,0.61,0002234
Roxette,1,0.5200,07.10.1990,http://streamd.hitparade.ch/audio/0000000/0002131.mp3,,http://streamd.hitparade.ch/cdimages/roxette-it_must_have_been_love_s.jpg,24.06.1990,http://youtu.be/k2C5TjS2sh4,It Must Have Been Love,0.71,0002131
Roxette,2,0.6190,09.08.1992,http://streamd.hitparade.ch/audio/0000000/0002477.mp3,,http://streamd.hitparade.ch/cdimages/roxette-how_do_you_do_s.jpg,19.07.1992,http://youtu.be/nx2iLOvP0rM,How Do You Do!,0.85,0002477
Roxette,3,0.7100,26.05.1991,http://streamd.hitparade.ch/audio/0000000/0002266.mp3,,http://streamd.hitparade.ch/cdimages/roxette-fading_like_a_flower_(every_time_you_leave)_s.jpg,26.05.1991,http://youtu.be/8fGLiIvKKys,Fading Like A Flower (Every Time You Leave),0.54,0002266
Roxette,4,0.7440,30.07.1989,http://streamd.hitparade.ch/audio/0000000/0001985.mp3,,http://streamd.hitparade.ch/cdimages/roxette-dressed_for_success_s.jpg,16.07.1989,http://youtu.be/kkxj5xVLyj0,Dressed For Success,0.87,0001985
Round One,3,0.7120,18.08.1985,http://streamd.hitparade.ch/audio/0000000/0001295.mp3,,http://streamd.hitparade.ch/cdimages/round_one-theme_from_rocky_s.jpg,28.07.1985,,Theme From Rocky,0.74,0001295
Round One,4,0.6590,10.11.1985,http://streamd.hitparade.ch/audio/0000000/0001334.mp3,,http://streamd.hitparade.ch/cdimages/round_one-in_zaire_s.jpg,20.10.1985,,In Zaire,0.38,0001334
Rosy & Andres,3,0.2610,26.03.1977,http://streamd.hitparade.ch/audio/0000000/0000432.mp3,,http://streamd.hitparade.ch/cdimages/rosy_andres-my_love_s.jpg,19.02.1977,http://youtu.be/ZBOgJTnKJ08,My Love,0.36,0000432
Rose Laurens,2,0.8810,17.07.1983,http://streamd.hitparade.ch/audio/0000000/0000965.mp3,,http://streamd.hitparade.ch/cdimages/rose_laurens-africa_(voodoo_master)_s_1.jpg,26.06.1983,,Africa (Voodoo Master),0.96,0000965
Roni Griffith,2,0.8060,29.08.1982,http://streamd.hitparade.ch/audio/0000000/0000861.mp3,,http://streamd.hitparade.ch/cdimages/roni_griffith-desire_s.jpg,25.07.1982,,Desire,0.93,0000861
Ronan Keating,4,0.5670,10.10.1999,http://streamd.hitparade.ch/audio/0000000/0004002.mp3,,http://streamd.hitparade.ch/cdimages/ronan_keating-when_you_say_nothing_at_all_s.jpg,12.09.1999,http://youtu.be/mSTk0muwrkY,When You Say Nothing At All,0.35,0004002
Roland W.,1,0.4300,02.01.1968,http://streamd.hitparade.ch/audio/0000000/0000001.mp3,,http://streamd.hitparade.ch/cdimages/roland_w-monja_s.jpg,02.01.1968,http://youtu.be/4NXu_2xqSFg,Monja,0.45,0000001
Roland Kaiser,5,0.6420,30.11.1980,http://streamd.hitparade.ch/audio/0000000/0000692.mp3,,http://streamd.hitparade.ch/cdimages/roland_kaiser-santa_maria_s.jpg,16.11.1980,http://youtu.be/0oJ99THF4Rc,Santa Maria,0.53,0000692
Rohff,3,0.9660,26.05.2002,http://streamd.hitparade.ch/audio/0000000/0005118.mp3,,http://streamd.hitparade.ch/cdimages/rohff-qui_est_lexemple_s.jpg,14.04.2002,,Qui est l'exemple?,0.73,0005118
Rod Stewart,3,0.6590,23.10.1983,http://streamd.hitparade.ch/audio/0000000/0000998.mp3,,http://streamd.hitparade.ch/cdimages/rod_stewart-what_am_i_gonna_do_(im_so_in_love_with_you)_s.jpg,09.10.1983,,What Am I Gonna Do (I'm So In Love With You),0.91,0000998
Rod Stewart,2,0.4430,07.11.1975,http://streamd.hitparade.ch/audio/0000000/0000367.mp3,,http://streamd.hitparade.ch/cdimages/rod_stewart-sailing_s.jpg,17.10.1975,http://youtu.be/FOt3oQ_k008,Sailing,0.19,0000367
Rod Stewart,4,0.6920,14.12.1980,http://streamd.hitparade.ch/audio/0000000/0000696.mp3,,http://streamd.hitparade.ch/cdimages/rod_stewart-passion_s.jpg,23.11.1980,,Passion,0.88,0000696
Rod Stewart,5,0.6050,15.02.1972,http://streamd.hitparade.ch/audio/0000000/0000217.mp3,,http://streamd.hitparade.ch/cdimages/rod_stewart-maggie_may_s.jpg,14.12.1971,,Maggie May,0.55,0000217
Rod Stewart,2,0.6270,24.07.1983,http://streamd.hitparade.ch/audio/0000000/0000968.mp3,,http://streamd.hitparade.ch/cdimages/rod_stewart-baby_jane_s.jpg,03.07.1983,http://youtu.be/dxl2r6GuL2w,Baby Jane,0.64,0000968
Rockwell,3,0.7760,06.05.1984,http://streamd.hitparade.ch/audio/0000000/0001089.mp3,,http://streamd.hitparade.ch/cdimages/rockwell-somebodys_watching_me_s.jpg,08.04.1984,http://youtu.be/7YvAYIJSSZY,Somebody's Watching Me,0.86,0001089
Robin Thicke feat. T.I. + Pharrell,1,0.8760,09.06.2013,http://streamd.hitparade.ch/audio/1120000/1126600.mp3,,http://streamd.hitparade.ch/cdimages/robin_thicke_feat_ti_and_pharrell-blurred_lines_s.jpg,21.04.2013,http://youtu.be/yyDUC1LUXSU,Blurred Lines,0.77,1126600
Robin Schulz feat. Jasmine Thompson,3,0.5480,11.01.2015,http://streamd.hitparade.ch/audio/1320000/1324312.mp3,,http://streamd.hitparade.ch/cdimages/robin_schulz_feat_jasmine_thompson-sun_goes_down_s.jpg,28.09.2014,http://youtu.be/Mo4cmTaEDIk,Sun Goes Down,0.48,1324312
Robin Schulz feat. James Blunt,2,-0.3410,04.06.2017,http://streamd.hitparade.ch/audio/1660000/1662496.mp3,,http://streamd.hitparade.ch/cdimages/robin_schulz_feat_james_blunt-ok_s.jpg,28.05.2017,http://youtu.be/P9-4xHVc7uk,OK,-0.34,1662496
Robin Schulz feat. Francesco Yates,1,0.6360,18.10.2015,http://streamd.hitparade.ch/audio/1450000/1451047.mp3,,http://streamd.hitparade.ch/cdimages/robin_schulz_feat_francesco_yates-sugar_s.jpg,26.07.2015,http://youtu.be/bvC_0foemLY,Sugar,0.63,1451047
Robin Gibb,3,0.1180,23.09.1969,http://streamd.hitparade.ch/audio/0000000/0000106.mp3,,http://streamd.hitparade.ch/cdimages/robin_gibb-saved_by_the_bell_s.jpg,19.08.1969,http://youtu.be/TsglJBRFq5k,Saved By The Bell,0.31,0000106
Robin Gibb,5,0.3470,17.02.1970,http://streamd.hitparade.ch/audio/0000000/0000121.mp3,,http://streamd.hitparade.ch/cdimages/robin_gibb-one_million_years_s.jpg,06.01.1970,,One Million Years,0.32,0000121
Robin Gibb,1,0.5710,19.06.1983,http://streamd.hitparade.ch/audio/0000000/0000956.mp3,,http://streamd.hitparade.ch/cdimages/robin_gibb-juliet_s.jpg,05.06.1983,,Juliet,0.74,0000956
Robin Beck,5,-0.2360,14.05.1989,http://streamd.hitparade.ch/audio/0000000/0001945.mp3,,http://streamd.hitparade.ch/cdimages/robin_beck-save_up_all_your_tears_s.jpg,16.04.1989,,Save Up All Your Tears,-0.27,0001945
Robin Beck,1,0.5840,12.02.1989,http://streamd.hitparade.ch/audio/0000000/0001891.mp3,,http://streamd.hitparade.ch/cdimages/robin_beck-first_time_s.jpg,18.12.1988,,First Time,0.37,0001891
Robert Palmer and UB40,5,0.7500,03.02.1991,http://streamd.hitparade.ch/audio/0000000/0002199.mp3,,http://streamd.hitparade.ch/cdimages/robert_palmer_and_ub40-ill_be_your_baby_tonight_s.jpg,09.12.1990,,I'll Be Your Baby Tonight,0.89,0002199
Robert Palmer,5,0.6660,09.11.1980,http://streamd.hitparade.ch/audio/0000000/0000687.mp3,,http://streamd.hitparade.ch/cdimages/robert_palmer-johnny_and_mary_s.jpg,26.10.1980,http://youtu.be/7_SAMrDnXOE,Johnny And Mary,0.97,0000687
Robert Miles,3,0.5470,30.06.1996,http://streamd.hitparade.ch/audio/0000000/0003234.mp3,ch,http://streamd.hitparade.ch/cdimages/robert_miles-fable_s.jpg,09.06.1996,,Fable,0.38,0003234
Robert Miles,1,0.6040,18.02.1996,http://streamd.hitparade.ch/audio/0000000/0003153.mp3,ch,http://streamd.hitparade.ch/cdimages/robert_miles-children_s.jpg,28.01.1996,http://youtu.be/CC5ca6Hsb2Q,Children,0.43,0003153
Robbie Williams & Nicole Kidman,3,0.5650,20.01.2002,http://streamd.hitparade.ch/audio/0000000/0004983.mp3,,http://streamd.hitparade.ch/cdimages/robbie_williams_nicole_kidman-somethin_stupid_s.jpg,16.12.2001,http://youtu.be/f43nR8Wu_1Y,Somethin' Stupid,0.61,0004983
Robbie Williams,2,0.6660,16.10.2005,http://streamd.hitparade.ch/audio/0140000/0142156.mp3,,http://streamd.hitparade.ch/cdimages/robbie_williams-tripping_s.jpg,16.10.2005,http://youtu.be/g52Uh9wmqZg,Tripping,0.83,0142156
Robbie Williams,4,0.5610,04.02.2001,http://streamd.hitparade.ch/audio/0000000/0004547.mp3,,http://streamd.hitparade.ch/cdimages/robbie_williams-supreme_s.jpg,24.12.2000,http://youtu.be/ULTtWUZhD9c,Supreme,0.78,0004547
Robbie Williams,1,0.9520,17.09.2006,http://streamd.hitparade.ch/audio/0220000/0227313.mp3,,http://streamd.hitparade.ch/cdimages/robbie_williams-rudebox_s.jpg,17.09.2006,http://youtu.be/1l52QZmN1Gs,Rudebox,0.63,0227313
Robbie Williams,4,0.5990,22.12.2002,http://streamd.hitparade.ch/audio/0000000/0005416.mp3,,http://streamd.hitparade.ch/cdimages/robbie_williams-feel_s.jpg,15.12.2002,http://youtu.be/iy4mXZN1Zzk,Feel,0.28,0005416
Robbie Williams,1,0.6370,25.10.2009,http://streamd.hitparade.ch/audio/0610000/0611930.mp3,,http://streamd.hitparade.ch/cdimages/robbie_williams-bodies_s.jpg,25.10.2009,http://youtu.be/kk-7umYwTig,Bodies,0.69,0611930
Robbie Williams,4,0.4310,22.02.1998,http://streamd.hitparade.ch/audio/0000000/0003599.mp3,,http://streamd.hitparade.ch/cdimages/robbie_williams-angels_s.jpg,01.02.1998,http://youtu.be/luwAMFcc2f8,Angels,0.23,0003599
Robbie Nevil,1,0.7290,08.02.1987,http://streamd.hitparade.ch/audio/0000000/0001561.mp3,,http://streamd.hitparade.ch/cdimages/robbie_nevil-cest_la_vie_s.jpg,25.01.1987,http://youtu.be/CGtf9QfITQw,C'est la vie,0.55,0001561
Rob'n'Raz feat. Leila K.,3,-0.2070,25.02.1990,http://streamd.hitparade.ch/audio/0000000/0002071.mp3,,http://streamd.hitparade.ch/cdimages/robnraz_feat_leila_k-got_to_get_s.jpg,11.02.1990,http://youtu.be/njacCWObEOM,Got To Get,-0.20,0002071
Rita Pavone,4,0.5640,20.08.1968,http://streamd.hitparade.ch/audio/0000000/0000046.mp3,,http://streamd.hitparade.ch/cdimages/rita_pavone-arrivederci_hans_s.jpg,06.08.1968,,Arrivederci Hans,0.86,0000046
Ringo Starr,5,0.6090,08.06.1971,http://streamd.hitparade.ch/audio/0000000/0000190.mp3,,http://streamd.hitparade.ch/cdimages/ringo_starr-it_dont_come_easy_s.jpg,04.05.1971,http://youtu.be/UDcZxEpA9XY,It Don't Come Easy,0.69,0000190
Rihanna feat. Mikky Ekko,2,0.4780,03.03.2013,http://streamd.hitparade.ch/audio/1080000/1084115.mp3,,http://streamd.hitparade.ch/cdimages/rihanna_feat_mikky_ekko-stay_s.jpg,09.12.2012,http://youtu.be/JF8BRvqGCNs,Stay,0.11,1084115
Rihanna feat. Jay-Z,1,0.5650,10.06.2007,http://streamd.hitparade.ch/audio/0300000/0304531.mp3,,http://streamd.hitparade.ch/cdimages/rihanna_feat_jay-z-umbrella_s.jpg,03.06.2007,http://youtu.be/CvBfHwUxHIk,Umbrella,0.62,0304531
Rihanna feat. Calvin Harris,1,0.7690,30.10.2011,http://streamd.hitparade.ch/audio/0900000/0903868.mp3,,http://streamd.hitparade.ch/cdimages/rihanna_feat_calvin_harris-we_found_love_s.jpg,09.10.2011,http://youtu.be/tg00YEETFzg,We Found Love,0.38,0903868
Rihanna and Kanye West and Paul McCartney,3,0.4000,08.02.2015,http://streamd.hitparade.ch/audio/1380000/1381685.mp3,,http://streamd.hitparade.ch/cdimages/rihanna_and_kanye_west_and_paul_mccartney-fourfiveseconds_s.jpg,01.02.2015,http://youtu.be/kt0g4dWxEBo,FourFiveSeconds,0.29,1381685
Rihanna,1,0.5880,20.08.2006,http://streamd.hitparade.ch/audio/0200000/0202418.mp3,,http://streamd.hitparade.ch/cdimages/rihanna-unfaithful_s.jpg,30.07.2006,http://youtu.be/rp4UwPZfRis,Unfaithful,0.36,0202418
Rihanna,3,0.6770,21.05.2006,http://streamd.hitparade.ch/audio/0180000/0180222.mp3,,http://streamd.hitparade.ch/cdimages/rihanna-sos_s.jpg,21.05.2006,http://youtu.be/IXmF4GbA86E,SOS,0.53,0180222
Rihanna,2,0.7640,01.05.2011,http://streamd.hitparade.ch/audio/0750000/0756414.mp3,,http://streamd.hitparade.ch/cdimages/rihanna-s_m_s.jpg,28.11.2010,http://youtu.be/KdS6HFQ_LUc,S&M,0.79,0756414
Rihanna,1,0.4800,17.01.2010,http://streamd.hitparade.ch/audio/0630000/0634913.mp3,,http://streamd.hitparade.ch/cdimages/rihanna-russian_roulette_s.jpg,22.11.2009,http://youtu.be/ZQ2nCGawrSY,Russian Roulette,0.28,0634913
Rihanna,5,0.5630,21.03.2010,http://streamd.hitparade.ch/audio/0640000/0643902.mp3,,http://streamd.hitparade.ch/cdimages/rihanna-rude_boy_s.jpg,21.02.2010,http://youtu.be/e82VE8UtW8A,Rude Boy,0.80,0643902
Rihanna,3,0.7790,02.10.2005,http://streamd.hitparade.ch/audio/0120000/0127445.mp3,,http://streamd.hitparade.ch/cdimages/rihanna-pon_de_replay_s.jpg,11.09.2005,http://youtu.be/oEauWw9ZGrA,Pon de replay,0.52,0127445
Rihanna,2,0.7860,14.11.2010,http://streamd.hitparade.ch/audio/0740000/0745265.mp3,,http://streamd.hitparade.ch/cdimages/rihanna-only_girl_(in_the_world)_s.jpg,26.09.2010,http://youtu.be/pa14VNsdSYM,Only Girl (In The World),0.70,0745265
Rihanna,1,0.8350,28.10.2007,http://streamd.hitparade.ch/audio/0320000/0322630.mp3,,http://streamd.hitparade.ch/cdimages/rihanna-dont_stop_the_music_s.jpg,07.10.2007,http://youtu.be/yd8jh9QYfEs,Don't Stop The Music,0.54,0322630
Rihanna,4,0.7070,12.10.2008,http://streamd.hitparade.ch/audio/0470000/0472496.mp3,,http://streamd.hitparade.ch/cdimages/rihanna-disturbia_s.jpg,17.08.2008,http://youtu.be/E1mU6h4Xdxc,Disturbia,0.71,0472496
Rihanna,1,0.5530,02.12.2012,http://streamd.hitparade.ch/audio/1060000/1068434.mp3,,http://streamd.hitparade.ch/cdimages/rihanna-diamonds_s.jpg,14.10.2012,http://youtu.be/lWA2pjMjpBs,Diamonds,0.38,1068434
Righeira,1,0.8390,21.08.1983,http://streamd.hitparade.ch/audio/0000000/0000979.mp3,,http://streamd.hitparade.ch/cdimages/righeira-vamos_a_la_playa_s.jpg,07.08.1983,,Vamos a la playa,0.97,0000979
Ricky Martin with Christina Aguilera,2,0.6350,01.04.2001,http://streamd.hitparade.ch/audio/0000000/0004607.mp3,,http://streamd.hitparade.ch/cdimages/ricky_martin_with_christina_aguilera-nobody_wants_to_be_lonely_s.jpg,25.02.2001,http://youtu.be/KUmrNavXsd0,Nobody Wants To Be Lonely,0.59,0004607
Ricky Martin,3,0.7240,20.07.1997,http://streamd.hitparade.ch/audio/0000000/0003451.mp3,,http://streamd.hitparade.ch/cdimages/ricky_martin-maria_s.jpg,25.05.1997,http://youtu.be/vCEvCXuglqo,Maria,0.65,0003451
Ricky Martin,3,0.4250,20.06.1999,http://streamd.hitparade.ch/audio/0000000/0003906.mp3,,http://streamd.hitparade.ch/cdimages/ricky_martin-livin_la_vida_loca_s.jpg,09.05.1999,http://youtu.be/p47fEXGabaY,Livin' la vida loca,0.93,0003906
Ricky Martin,1,0.7130,12.07.1998,http://streamd.hitparade.ch/audio/0000000/0003638.mp3,,http://streamd.hitparade.ch/cdimages/ricky_martin-la_copa_de_la_vida_s.jpg,05.04.1998,http://youtu.be/8BkYKwHLXiU,La copa de la vida,0.71,0003638
Ricky King,1,0.6050,03.09.1976,http://streamd.hitparade.ch/audio/0000000/0000401.mp3,,http://streamd.hitparade.ch/cdimages/ricky_king-verde_s.jpg,23.07.1976,,Verde,0.40,0000401
Ricky King,5,0.3790,26.11.1976,http://streamd.hitparade.ch/audio/0000000/0000419.mp3,,http://streamd.hitparade.ch/cdimages/ricky_king-le_reve_s.jpg,05.11.1976,,Le rêve,0.17,0000419
Rick Astley,1,0.7160,13.12.1987,http://streamd.hitparade.ch/audio/0000000/0001707.mp3,,http://streamd.hitparade.ch/cdimages/rick_astley-whenever_you_need_somebody_s.jpg,22.11.1987,http://youtu.be/BeyEGebJ1l4,Whenever You Need Somebody,0.52,0001707
Rick Astley,2,0.7210,11.10.1987,http://streamd.hitparade.ch/audio/0000000/0001678.mp3,,http://streamd.hitparade.ch/cdimages/rick_astley-never_gonna_give_you_up_s.jpg,27.09.1987,http://youtu.be/dQw4w9WgXcQ,Never Gonna Give You Up,0.92,0001678
Richard Sanderson,1,0.3060,22.02.1987,http://streamd.hitparade.ch/audio/0000000/0000841.mp3,,http://streamd.hitparade.ch/cdimages/richard_sanderson-reality_s.jpg,16.05.1982,,Reality,0.17,0000841
Richard Clayderman,1,0.5490,05.11.1977,http://streamd.hitparade.ch/audio/0000000/0000467.mp3,,http://streamd.hitparade.ch/cdimages/richard_clayderman-ballade_pour_adeline_s.jpg,17.09.1977,,Ballade pour Adeline,0.36,0000467
Ricchi & Poveri,2,0.8910,21.06.1981,http://streamd.hitparade.ch/audio/0000000/0000738.mp3,,http://streamd.hitparade.ch/cdimages/ricchi_poveri-sara_perche_ti_amo_s.jpg,31.05.1981,,Sarà perché ti amo,0.97,0000738
Ricchi & Poveri,5,0.7380,13.03.1983,http://streamd.hitparade.ch/audio/0000000/0000925.mp3,,http://streamd.hitparade.ch/cdimages/ricchi_poveri-mamma_maria_s.jpg,27.02.1983,,Mamma Maria,0.78,0000925
Ricchi & Poveri,3,0.6140,08.11.1981,http://streamd.hitparade.ch/audio/0000000/0000781.mp3,,http://streamd.hitparade.ch/cdimages/ricchi_poveri-minnamoro_di_te_s.jpg,25.10.1981,http://youtu.be/XpO_Z-X9CNM,M'innamoro di te,0.49,0000781
REO Speedwagon,4,0.3280,10.05.1981,http://streamd.hitparade.ch/audio/0000000/0000726.mp3,,http://streamd.hitparade.ch/cdimages/reo_speedwagon-keep_on_loving_you_s.jpg,12.04.1981,http://youtu.be/wJzNZ1c5C9c,Keep On Loving You,0.36,0000726
Renée & Renato,4,0.5840,27.02.1983,http://streamd.hitparade.ch/audio/0000000/0000919.mp3,,http://streamd.hitparade.ch/cdimages/renee_renato-save_your_love_s_1.jpg,13.02.1983,http://youtu.be/bcyfPpyt7CQ,Save Your Love,0.92,0000919
Remady & Manu-L feat. J-Son,1,0.7030,08.04.2012,http://streamd.hitparade.ch/audio/0990000/0991779.mp3,ch,http://streamd.hitparade.ch/cdimages/remady_manu-l_feat_j-son-single_ladies_s.jpg,25.03.2012,,Single Ladies,0.74,0991779
Remady & Manu-L,5,-0.2260,30.03.2014,http://streamd.hitparade.ch/audio/1260000/1266795.mp3,ch,http://streamd.hitparade.ch/cdimages/remady_manu-l-in_my_dreams_s.jpg,30.03.2014,http://youtu.be/KOVv9NBxpL4,In My Dreams,-0.37,1266795
Remady & Manu-L,3,0.5710,23.06.2013,http://streamd.hitparade.ch/audio/1150000/1154445.mp3,ch,http://streamd.hitparade.ch/cdimages/remady_manu-l-holidays_s.jpg,16.06.2013,http://youtu.be/COEj1iUdtr0,Holidays,0.61,1154445
Remady & Manu-L,4,-0.3560,24.01.2016,http://streamd.hitparade.ch/audio/1500000/1507824.mp3,ch,http://streamd.hitparade.ch/cdimages/remady_manu-l-another_day_in_paradise_s.jpg,24.01.2016,http://youtu.be/0fXSMyIgf3M,Another Day In Paradise,-0.26,1507824
"Remady ""P&R""",5,0.7100,09.05.2010,http://streamd.hitparade.ch/audio/0550000/0552036.mp3,ch,http://streamd.hitparade.ch/cdimages/remady_p_r-no_superstar_s.jpg,24.05.2009,http://youtu.be/PXMGLfT5xhI,No Superstar,0.52,0552036
Relax,4,0.7060,31.10.1982,http://streamd.hitparade.ch/audio/0000000/0000883.mp3,,http://streamd.hitparade.ch/cdimages/relax-weil_i_di_mog_s.jpg,17.10.1982,,Weil i di mog,0.57,0000883
Reel 2 Real feat. The Mad Stuntman,4,0.8320,05.06.1994,http://streamd.hitparade.ch/audio/0000000/0002789.mp3,,http://streamd.hitparade.ch/cdimages/reel_2_real_feat_the_mad_stuntman-i_like_to_move_it_s.jpg,15.05.1994,http://youtu.be/vuo8kD5zF5I,I Like To Move It,0.59,0002789
Rednex,1,0.5020,16.07.1995,http://streamd.hitparade.ch/audio/0000000/0003018.mp3,,http://streamd.hitparade.ch/cdimages/rednex-wish_you_were_here_s.jpg,21.05.1995,http://youtu.be/6FwmM93jgUo,Wish You Were Here,0.18,0003018
Rednex,3,0.6830,29.10.2000,http://streamd.hitparade.ch/audio/0000000/0004400.mp3,,http://streamd.hitparade.ch/cdimages/rednex-the_spirit_of_the_hawk_s.jpg,20.08.2000,http://youtu.be/Yau8nHOXhug,The Spirit Of The Hawk,0.64,0004400
Rednex,2,0.6930,05.02.1995,http://streamd.hitparade.ch/audio/0000000/0002922.mp3,,http://streamd.hitparade.ch/cdimages/rednex-old_pop_in_an_oak_s.jpg,25.12.1994,http://youtu.be/_YuJZzuHDf8,Old Pop In An Oak,0.63,0002922
Rednex,1,0.7220,27.11.1994,http://streamd.hitparade.ch/audio/0000000/0002886.mp3,,http://streamd.hitparade.ch/cdimages/rednex-cotton_eye_joe_s.jpg,23.10.1994,http://youtu.be/mOYZaiDZ7BM,Cotton Eye Joe,0.69,0002886
Red Hot Chili Peppers,4,0.5530,14.05.2006,http://streamd.hitparade.ch/audio/0190000/0197159.mp3,,http://streamd.hitparade.ch/cdimages/red_hot_chili_peppers-dani_california_s.jpg,14.05.2006,http://youtu.be/Sb5aq5HcS1A,Dani California,0.74,0197159
Real Life,2,0.6050,03.06.1984,http://streamd.hitparade.ch/audio/0000000/0001101.mp3,,http://streamd.hitparade.ch/cdimages/real_life-send_me_an_angel_s.jpg,06.05.1984,,Send Me An Angel,0.48,0001101
Ray Parker Jr.,3,0.7790,07.10.1984,http://streamd.hitparade.ch/audio/0000000/0001147.mp3,,http://streamd.hitparade.ch/cdimages/ray_parker_jr-ghostbusters_s.jpg,02.09.1984,,Ghostbusters,0.79,0001147
Rammstein,5,0.6080,26.09.2004,http://streamd.hitparade.ch/audio/0000000/0006275.mp3,,http://streamd.hitparade.ch/cdimages/rammstein-amerika_s.jpg,26.09.2004,http://youtu.be/Rr8ljRgcJNM,Amerika,0.48,0006275
Rainhard Fendrich,3,0.7930,09.10.1988,http://streamd.hitparade.ch/audio/0000000/0001843.mp3,,http://streamd.hitparade.ch/cdimages/rainhard_fendrich-macho_macho_s.jpg,18.09.1988,,Macho Macho,0.97,0001843
